,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.11808839781717868,0.357602727720647,0.33107985291950237,0.2088933255211471,0.2799828252034365,0.40797460707795247,0.24385745163378902,0.2136736890413623,0.22580465406928907,0.16505542284918887,0.21693352027831417,0.17775295132565258,0.24525435690691785,0.320093719148795,0.30121351878143515,0.37910137073434264,0.18887427069116208,0.03980743642470423,0.18688724747372742,0.34573135590182885,0.23738537309733493,0.23739273240775186,0.3478612390876122,0.31952276832861654,0.25399377549995183,0.25824854788579144,0.2642797496502729,0.17739100021887952,0.2413175608090885,0.05012885282589573,0.4059891356639923,0.14621072586435147,0.22315383515955367,0.2596406190559755,0.3092847590129616,0.2170885125283725,0.11272011238969581,0.2314347945770055,0.34740529101219786,0.04697158639373823,0.11817374700827574,0.42550947847675386,0.102294753370322,0.36009557303667916,0.15033682082511235,0.3914553722434668,0.14905466436527,0.12164600133114642,0.41958290588593133,0.14122873134601732,0.33230306906192264,0.25342677472498115,0.39886453787381876,0.22983892928870775,0.19407951094904097,0.20950846041843563,0.3807420361187055,0.27788562393931293,0.4179485558714662,0.21349653891866213,0.4831711756699185,0.12313294412283918,0.3834478735152638,0.22515370542878319,0.3593672693441873,0.10614180585176061,0.364263491452295,0.23890395387016825,0.22472089333244313,0.26927112552597554,0.10656090564830789,0.18958349190335252,0.20075239520631166,0.47361324187574216,0.18186803788661407,0.1832008583786812,0.12403426920030215,0.14519104990856727,0.27006411120874513,0.46675069666806257,0.2675658345805523,0.35485129551654726,0.205091002599252,0.4236705631448725,0.22946489762700753,0.34544366564496237,0.10571515394497082,0.3126639944736234,0.2097879872485393,0.19849682534396407,0.12113469619360571,0.08069225708470469,0.25108276617189185,0.22076744356187164,0.47204715710685036,0.09471939429028677,0.2500394416716433,0.5109401909829929,0.2971322192143046,0.32603503857505994
1,0.22233111598172586,0.28233942687684305,0.4077767286227809,0.2538999713311362,0.396617644003624,0.05901508613492092,0.4446975002242356,0.25842489389214574,0.16453533826593034,0.3360970357572294,0.18015691592207453,0.4010731445201065,0.30386858398976896,0.3091182363928443,0.31718373495151514,0.16213477823228273,0.4474542743942354,0.25283087278590677,0.39606418624079437,0.3793084894738396,0.20232882062926533,0.26253959015102124,0.29394890599594947,0.3395758076546929,0.23987002206956093,0.17674178207436944,0.3229731892468446,0.2414800181743461,0.1789224139362034,0.09061055726513617,0.3596206365296588,0.3069478088144638,0.3331128988660427,0.23463276058210764,0.37944766273332764,0.2607342784180148,0.394155909996038,0.251601440024719,0.1769735744891108,0.2402025876614488,0.2876507093900296,0.4135453135125959,0.19052941487218542,0.33192549176440495,0.12422502816923013,0.18341920182997695,0.16573556420475427,0.23243192706049665,0.2646088448452996,0.3654119341794186,0.37495304736441837,0.16938138069259473,0.3413988710789606,0.15966086962107415,0.15453403540935265,0.3152734507671115,0.19985214228397652,0.16471344063167168,0.3522511594487757,0.19559621309918318,0.05601257212864842,0.19969133782454102,0.2993375529659916,0.38689395878863286,0.1671795878742904,0.2709783303623507,0.22877916507649917,0.15696506251788278,0.06992615964181065,0.283278032857172,0.16777093315407152,0.5376732834281487,0.26115493472047135,0.42281645051251227,0.30514783434492265,0.12749115126390584,0.09595184601459765,0.2686038359246398,0.25063093272690234,0.10929447800514666,0.22729260788445765,0.42130950826573765,0.24749382093017414,0.3567696631863226,0.22806688257927268,0.2276925499617471,0.22240500063685073,0.423100374119127,0.5076276830717342,0.3075918824953342,0.40241240734781014,0.2593488941100754,0.4088765716865443,0.22468168913375575,0.13647448514852129,0.3569473870060648,0.21121109919064796,0.5083495256188505,0.234713355611651,0.3271522900523463
2,0.1486502267603393,0.385637317739859,0.288984818349224,0.2507060776345459,0.27206423540945235,0.32440343478250117,0.44497809450703235,0.18554284018238412,0.09271133237968583,0.3079242929068747,0.29494701188343825,0.06516934121249478,0.34754808514645974,0.1288508132536469,0.26696573336722723,0.23019328126089056,0.3953352053976954,0.126682407722218,0.2947797886005401,0.32288090866689484,0.2572657390186133,0.14945327565351924,0.2738626533730842,0.39369502436411397,0.2765516936726398,0.1638792122447414,0.2608561420151101,0.13011979349126035,0.1451933635064747,0.10060274210069255,0.4452822762026413,0.056147146406930255,0.3057453774337322,0.14247955548297922,0.13572335583765002,0.15366259900729534,0.2232672390764956,0.2743171201815456,0.33931010128038175,0.1440165180733331,0.10834197397885148,0.35766744262796807,0.1951866592452214,0.3900512299232251,0.21786629523952683,0.2401397537280362,0.22171486190496179,0.0466974861733605,0.21347594225436434,0.2772137729762491,0.24484879542007681,0.1947535744076646,0.3459259708672692,0.2602910739408304,0.34566773195937467,0.2069130173805657,0.29272169748640847,0.350361222699627,0.10014672819119144,0.19820604558745294,0.44723475063181206,0.044761037641889975,0.14922943505597594,0.3104496837739582,0.2963605496683528,0.17489428950146546,0.26181014846931466,0.24092908091655382,0.44465474568729596,0.3448517278584001,0.3380906235736046,0.5184677310038399,0.31586604219210695,0.22987540607522783,0.35944412593808756,0.17209861679103838,0.2163308280234302,0.1538132085881469,0.4905579200912814,0.3793027525034187,0.3470164937053161,0.30249745746405576,0.3268482682395195,0.524915723669396,0.434318069885272,0.3272909836634877,0.29239431397763843,0.21917521795808675,0.3120281594584721,0.33417645794311157,0.23542300004297084,0.2790209515758597,0.14841833559446774,0.4360520174681909,0.3033622587306509,0.20148526026053162,0.34047112772295307,0.38965037557359006,0.32303252456878745,0.3270473317082534
3,0.21675814767595752,0.09720318271694962,0.1611825257862478,0.1658272993022706,0.25959866393294695,0.3562649790769397,0.18356288942684534,0.49434313555547893,0.3077663569326496,0.11061595152211089,0.13308484790214556,0.27571600517971306,0.3988165119075006,0.10182683289598025,0.18396097874483494,0.3863556334608969,0.27197122124967826,0.28729381810307036,0.1629572105615895,0.25867960127152706,0.2704400990833102,0.2850567052971997,0.2501454721708641,0.21365812868470443,0.1270673114131092,0.22857693686916425,0.22392919141436607,0.27182426546064387,0.21000750160609308,0.08475933648908715,0.26576752477292015,0.21929773989605006,0.2087521020000988,0.19192743462235504,0.24194499492452107,0.11061253050081485,0.2713753804422559,0.16161549776537007,0.16337598589013755,0.15219349255068967,0.27405646422217866,0.1751237306988212,0.20235192839373095,0.17587027278457318,0.38477119508909313,0.3311054858914401,0.2320024442879746,0.29290013137380116,0.4179476388966858,0.08628769362380975,0.10837342621381856,0.15997522268309322,0.6060938081000511,0.09833078895560213,0.1511568408053815,0.1633305603702479,0.3029258915936238,0.2494286823899094,0.23218259926649354,0.21704025614275058,0.29413306274645873,0.1843503309390197,0.12661326782377724,0.1996847309036875,0.1617798760752317,0.3239370708140687,0.2497079764494919,0.27556564953033913,0.29400557973981184,0.385830973408606,0.14810872258669802,0.3395648133621979,0.3560770885932222,0.16712218055060377,0.28226595133354326,0.11269557038262498,0.3399385863899857,0.3630375384928379,0.2501491917967681,0.2204496530200348,0.2597416743792083,0.2550732476162864,0.4278555419938382,0.240421805765612,0.15889801714031832,0.2040236204427141,0.2159432815641976,0.27153940606950966,0.37456049751458925,0.27872337209866943,0.4717330955957871,0.49348902292311864,0.30371006021119745,0.22435292781159774,0.30608058579396147,0.06080010686188969,0.3245384651969558,0.14257001622067256,0.42657611294616316,0.38955602592234095
4,0.27645430624852857,0.07773927382387709,0.38145484999106116,0.13823079751121195,0.2216942934552726,0.18658576497567708,0.3274680303326229,0.42634034227160533,0.1834139186445115,0.12771637907970662,0.20322783681125567,0.2094104240583259,0.245690742853684,0.4680785701987504,0.12979354797170492,0.18152385728084136,0.1684252440354388,0.0,0.17015039806533558,0.30596882302675465,0.19261778496380869,0.08871327531287485,0.1319675682102506,0.3537774381073294,0.13905207774399977,0.42178462816771406,0.3474976562359735,0.1610278062774062,0.3178945032647453,0.17797801455623635,0.26374468310983334,0.18195629318239973,0.29163343651948653,0.37233092271165674,0.24615438411238397,0.24398528262060895,0.6078454086231011,0.02971691662443018,0.18418329575351236,0.4345405608840359,0.28876252955515525,0.1849633826577046,0.44904476009715494,0.3652661351893379,0.18009856811143363,0.35336799711180217,0.2803937333586124,0.11002536333432796,0.0353308360834034,0.2270860769493071,0.3462521223381292,0.13453741119322618,0.14579219976484628,0.2526200062058972,0.1243352626451363,0.4248201767782542,0.054841068661406894,0.22272600764407105,0.36121866493795135,0.049969115819153274,0.19002518219654058,0.18109305782658336,0.20766269834152742,0.45670185689838294,0.15940228273300655,0.4245569532895022,0.24040031563870767,0.2031813814581511,0.5079633052462234,0.2525796593155604,0.24677935650321384,0.28355913030048924,0.20828968337443934,0.35844824430224553,0.31036993518267364,0.11267103307798892,0.16089002493861043,0.24254159282394158,0.21824233954330913,0.3364068415648247,0.18087270173320555,0.30264969878977294,0.2032653998602079,0.18446863479299322,0.09860068049685963,0.294992395081415,0.1394553867645854,0.21749484991695078,0.3490348821626746,0.2310077194510863,0.24258868770817502,0.13725552194453727,0.2796318636867237,0.18541883227503314,0.446666710618757,0.04669101562311535,0.24504312353699612,0.30702601030470866,0.08951752332692144,0.1770219343282977
5,0.22978393431405872,0.28659778722041307,0.2563335001349646,0.24033213033452547,0.2943794468162951,0.24433712819505873,0.3586393606562161,0.41138910139452867,0.18297568699209765,0.32511238795590963,0.17373976652618267,0.1906659547682016,0.32018282088283945,0.40918907669169835,0.2566999091499007,0.15894297711916563,0.257620443673404,0.19861191743498885,0.3618462612873835,0.40513013249947,0.3321691202074654,0.3196308443869627,0.19749784010117308,0.12057048396245437,0.3777881923123148,0.5249966572742429,0.258056133659824,0.15441283955799484,0.35415315324067775,0.2021733064089474,0.21681779335859525,0.3069737568495312,0.3717927290520944,0.12461014346968605,0.2598092389620007,0.48930268036806934,0.3595802614247134,0.3413368647740677,0.1396004803894504,0.13474758181288962,0.23400893088292718,0.4202522363439578,0.20484403072506926,0.15288139292362757,0.4918552560105651,0.202022734447574,0.4286376039206343,0.1712610567290727,0.1930066386999077,0.271462413105001,0.48176150798882067,0.305047413850384,0.1585380833780621,0.2591170029442038,0.3941888693613493,0.4520448288373464,0.3144136105691999,0.18618854090568537,0.2222785897853317,0.26227552492644524,0.1656453715058429,0.24153875158463822,0.37500366437229543,0.20318359160249355,0.45525162601494884,0.43277867143370663,0.3094184022091587,0.3140850796663457,0.3151453470390748,0.4065419774078669,0.19471608189523396,0.39699214590880133,0.10131539609026595,0.35000290657493205,0.2870518261073103,0.16500102508375578,0.2651300815250771,0.10721613350445557,0.37141039289058825,0.32983712637521645,0.2194617373086952,0.4319535069897978,0.309290627651556,0.2832406720129149,0.14028564394535142,0.13606352526656293,0.38508370009424714,0.5232424751145036,0.3488867554673822,0.3232781045222779,0.18193447388506143,0.30568533674657367,0.3117409582548219,0.37559360362407995,0.340957171380903,0.2699540272107517,0.46571081905250133,0.13156251928879964,0.3436205269817384,0.3774386039065552
6,0.23268075169397923,0.42642235743644963,0.43323020862530554,0.5384486820048741,0.11620128252889268,0.3472470917016256,0.27851478149708914,0.44970617635746146,0.2627737949148002,0.24699571552703614,0.2053240317543382,0.07265428187674962,0.23678510259635813,0.3486146114598693,0.16831598296353026,0.15617944555039961,0.3212355173355869,0.1772874337954789,0.37766227051401197,0.3126929144474662,0.22182384083078405,0.41104035002215833,0.1677783112742275,0.20582288954703956,0.4644410488058463,0.3032569618112545,0.36847327094224386,0.32710499296341766,0.2660041089686933,0.13153310555930586,0.28215078870599686,0.2059588839606223,0.13255699959907982,0.34521123840152695,0.1473684700074525,0.38226314209901097,0.4139556855902078,0.13336043879434575,0.23313519499026675,0.10697521601504072,0.23772359571825258,0.2674853524094434,0.3044585232415534,0.211056633613284,0.11352417230635155,0.3658116176227956,0.16996713007499809,0.35370174771725243,0.3058242842891927,0.32918947884391997,0.3935457126552592,0.34579884524566495,0.22375466995270302,0.31746261754805516,0.05971061855949243,0.21981324430784144,0.11547682072560882,0.3285819995104389,0.21584803845034198,0.31492729513873485,0.33131393541997733,0.10474490998350132,0.24359470309094894,0.34092504434654625,0.21631430366764426,0.15233263289313434,0.1668410360829388,0.35639553747592695,0.35487003001667566,0.08568717389379008,0.2296663969569529,0.2216028499087121,0.3110216221054386,0.4621045312313475,0.17169804458748958,0.27097791654809084,0.4096169888510068,0.22417068495204037,0.4852946541395435,0.2969011133550398,0.22322440930059964,0.16198416865143114,0.359620015808269,0.2422416480220614,0.22911181531221295,0.19658265224600463,0.3173448262594717,0.3286191299353922,0.34570248295233375,0.24008902386172465,0.30809670767776026,0.21520143485956467,0.38372059121981883,0.4498932768321375,0.4080221910154021,0.31768964639637326,0.2981937374346828,0.4382673203815928,0.30787898494785426,0.19179958012336124
7,0.16361937450902467,0.4484756197143634,0.30197345105019807,0.27391028903731635,0.2210806727419804,0.2658608492933891,0.21993720048840992,0.28270224323161397,0.22679393818914712,0.36219251096445554,0.17721647875721647,0.22061143558590274,0.20282838848961718,0.2702075260643968,0.04495597237289476,0.2289167583179041,0.5379142408882591,0.2522900222506987,0.2651151606995481,0.25056050906376903,0.28805961430799293,0.16186749183988847,0.1702617141012391,0.33476816531037007,0.23285116793008706,0.25444458851659596,0.11022393774984565,0.16677981038221795,0.5341291759019743,0.1904413852932688,0.18863395746461534,0.24898418709438033,0.3572236550488721,0.2221089494509611,0.38954838916827256,0.25344200120877025,0.2703254631284582,0.31156089732499836,0.22984339660174036,0.28041469681282233,0.33800146541034287,0.2538465516721355,0.25233989157144715,0.19463727379090362,0.2490885106097791,0.37199132697978593,0.4798922713575347,0.26363589228140194,0.22814404012899833,0.12296744663350202,0.26412198296369954,0.20697601119676054,0.38850886893775394,0.18486184768612512,0.22581425644109185,0.3773439815140894,0.21719025910951667,0.2813968755537411,0.5180146231990275,0.14167906471431482,0.12703358084849548,0.23196877485501288,0.2017645096469838,0.3626074538086651,0.30159009916278134,0.1951732949256017,0.19480654263292727,0.21901359527500106,0.567046341563588,0.44143068116921375,0.26738681288881316,0.20509685713054213,0.5292921480427663,0.36681096025062926,0.1345673045710666,0.4482910820666377,0.1362819016349021,0.2655483019663222,0.49027791831526585,0.43644289795367625,0.2244928017338667,0.33762351191804346,0.2038572812175529,0.3411286973916168,0.3753558767366574,0.35402999647402034,0.30892730813626457,0.20697540928510982,0.44806481971518725,0.5473173046956812,0.34147548314625276,0.2330235074620163,0.28327139772170984,0.39191808712251686,0.35493378092486866,0.12923520908158279,0.15075686110861386,0.20298343716889275,0.24475477023682693,0.3147461620537835
8,0.16083385905770337,0.5250205879647935,0.08171223399631425,0.26828159217707465,0.1378602597585467,0.16912963114468443,0.1819387860177466,0.18755773943314236,0.4205262143010315,0.333103437567283,0.2556511956594044,0.24470760481607193,0.12620622977241805,0.29234115295255014,0.40958693559038417,0.4335731242761248,0.5864023954127485,0.2518786062325675,0.3490603881688735,0.3545295925489808,0.27450147913675,0.040328658997177386,0.2908235173691059,0.4677154858051975,0.1757290281025684,0.17695860193679933,0.2470532027921139,0.3136114410313222,0.21660014586764562,0.24773197573916092,0.29857291356002275,0.2496105278937286,0.43290321071618676,0.24402231899686683,0.5748678731038949,0.1496465316153107,0.22497683745216931,0.22863778637510343,0.2062218911373748,0.4685282499286147,0.2240732505035814,0.4848809339283744,0.19171694893956193,0.48246284792033456,0.2892334266707071,0.2921100517957202,0.28704628663914983,0.28409280962267125,0.24783523415308403,0.17177831044659897,0.1895695256720821,0.2659082263237088,0.44685109308613524,0.2825522120502393,0.2328556164333806,0.24577101341522817,0.18480045740018727,0.3965415115846785,0.14125121838909313,0.1927840254378397,0.3353778265735849,0.21273819607285188,0.29053800433953847,0.2505697070261815,0.31867203674685673,0.5417742814945358,0.16075128430312133,0.5026315154149997,0.19303139231654323,0.49462174070836745,0.31675048552874135,0.35282718889850706,0.20260827692284744,0.2968242191416614,0.22306111255073538,0.2556331947391003,0.1976654160666791,0.20402329597471489,0.271398088499766,0.22653264740108608,0.2578439974224262,0.24813194132862423,0.5365249723691986,0.39174494347424177,0.3847817050308067,0.3455542998278241,0.24560139659303146,0.3118846740662989,0.2548402701879827,0.29059757478321985,0.29332248995764487,0.3552902725048724,0.04280311309081943,0.27222778609079423,0.42654105629494393,0.2832394023555267,0.19177194391421096,0.23381561849191845,0.49273550477538364,0.4176051981917784
9,0.1609791548872635,0.16636536599609414,0.3611493980737717,0.10428686462217907,0.34865508531594486,0.3889541801057158,0.30468366171109357,0.2731931959493189,0.2041583122818652,0.24370165056495005,0.2935113303331862,0.10724210975413159,0.2565756637695938,0.30960578482992096,0.3380529382613483,0.3763891098118869,0.371466709249408,0.19086102116738,0.20069643623253453,0.27346992483073373,0.2315034031003171,0.17305397754645707,0.21952587851897418,0.292264766602127,0.054898466580224,0.49561066744318283,0.21469629931644374,0.3342083874752079,0.23498858911880857,0.10341069757074195,0.21325026300482552,0.19099574592357452,0.35293366142659627,0.3802351888893279,0.08846641629712661,0.4400154364004773,0.36727430055350385,0.257589266530871,0.21263053382876557,0.3531322922713312,0.24252370005963722,0.29237368439629724,0.23480452641699479,0.3203431080744501,0.3865470789853015,0.2181751041309507,0.4094499865825429,0.3179018108483797,0.15421152362300555,0.13042887042146614,0.2012166948058796,0.20963659236108093,0.41066652526758807,0.4340567555850371,0.12603428994744437,0.39160116182867793,0.15605316636705416,0.2981098271886258,0.25834691341633514,0.22342730055123727,0.2949563368115895,0.09967350101921041,0.1662575908935733,0.31015345859798205,0.15063110859796278,0.40596512032961585,0.3279402770469541,0.22056847414183317,0.3725198101115458,0.27928966750842443,0.3153757569379934,0.4776407455890903,0.15599465867363105,0.23223462700480194,0.29267453676808824,0.33718632655736624,0.22533837944711724,0.13112577125455607,0.2856477825381988,0.3011243135938257,0.12333846873694869,0.5308736238806642,0.18390005399993944,0.40690531573289745,0.27230029293253116,0.40313529383544566,0.3771265597400088,0.4566555755353649,0.22987951130078307,0.26664356956105323,0.24275644236620236,0.23180687943071046,0.11949623154871576,0.47016372382499017,0.21563548369624955,0.3594483440220773,0.09476063464323008,0.5444279876992206,0.24592139727921075,0.6020125273426596
